participantID,instanceName,seqBall,responseTimeUrn,responseTimeColour,age,sex,probSubject,bayesFamaliar,bayesInExp,uA_r,uB_r,cB_r,cW_r,cP_r,cG_r,uC_r,uD_r,urns,colours,uA_c,uB_c,cB_c,cW_c,cP_c,cG_c,uC_c,uD_c,uA_s,uB_s,uC_s,uD_s,cB_s,cW_s,cP_s,cG_s,diff_uA,diff_uB,diff_uC,diff_uD,diff_cB,diff_cW,diff_cP,diff_cG,JSD_U_rc,JSD_C_rc,JSD_U_rs,JSD_C_rs,DQ_U_o,DQ_C_o,DQ_U_s,DQ_C_s,EWCC_u,MDCC_u,CC_u,EWCC_c,MDCC_c,CC_c,ACC_u,ACC_c,AEWCC_u,AEWCC_c,AMDCC_u,AMDCC_c,DV_seqBall_1,DV_seqBall_2,DV_seqBall_3
51,13,1,60.06665,10.81665,23,Male,Yes,Yes,Sometimes,50.0,34.0,47.0,53.0,,,10.0,6.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,61.0,39.0,,,15.0,4.0,10.0,9.0,8.000000000000007,8.0,,,0.19268540447240118,0.06799573865350739,0.1926854044724009,0.11949004261365163,0.8073145955275989,0.9320042613464926,0.8073145955275991,0.8805099573863484,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0
51,13,2,46.8498535,11.6835938,23,Male,Yes,Yes,Sometimes,26.0,34.0,50.0,50.0,,,34.0,6.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,39.0,35.0,15.0,11.0,54.0,46.0,,,3.0,7.0,7.0,17.0,0.0,0.0,,,0.21171052847521976,0.0,0.20532454458020616,0.03400465534436373,0.7882894715247802,1.0,0.7946754554197939,0.9659953446556363,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0
51,13,3,47.2834473,11.083252,23,Male,Yes,Yes,Sometimes,12.0,20.0,42.0,58.0,,,34.0,34.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,17.0,30.0,44.0,9.0,44.0,56.00000000000001,,,2.0000000000000018,1.0,2.0,1.0,3.0,2.999999999999993,,,0.03026328948371907,0.025699821112529157,0.26625618906493076,0.01715602084007715,0.969736710516281,0.9743001788874709,0.7337438109350692,0.9828439791599228,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1
52,13,1,94.44629,64.53125,25,Female,No,Yes,Sometimes,35.0,30.0,55.0,45.0,,,20.0,15.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.0,0.0,0.0,0.0,7.105427357601002e-15,0.0,,,0.0,0.0,4.002140991903532e-09,0.0,1.0,1.0,0.999999995997859,1.0,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0
52,13,2,54.14746,55.26465,25,Female,No,Yes,Sometimes,15.0,20.0,45.0,55.0,,,30.0,35.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,23.0,27.0,27.0,23.0,45.0,55.00000000000001,,,8.0,7.0,3.0,12.0,5.0,5.0,,,0.13958455007914805,0.04252825000991628,0.13958455007914805,0.0,0.860415449920852,0.9574717499900838,0.860415449920852,1.0,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0
52,13,3,4.70019531,1.03320313,25,Female,No,Yes,Sometimes,15.0,20.0,45.0,55.0,,,30.0,35.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,8.0,15.0,33.0,45.0,45.0,55.00000000000001,,,0.9999999999999982,1.0,2.0,2.0,0.0,7.105427357601002e-15,,,0.025637816028615083,0.0,0.12381321055383018,0.0,0.974362183971385,1.0,0.8761867894461698,1.0,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1
53,13,1,32.7666,12.800293,22,Male,Yes,Yes,Never,35.0,30.0,52.0,48.0,,,20.0,15.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.0,0.0,0.0,0.0,3.000000000000007,3.0,,,0.0,0.02554427320108188,4.002140991903532e-09,0.02554427320108188,1.0,0.9744557267989181,0.999999995997859,0.9744557267989181,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0
53,13,2,92.03369,10.8833008,22,Male,Yes,Yes,Never,23.0,27.0,50.0,50.0,,,27.0,23.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,23.0,27.0,27.0,23.0,50.0,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0
53,13,3,67.7998047,7.18359375,22,Male,Yes,Yes,Never,10.0,20.0,45.0,55.0,,,30.0,40.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,14.000000000000002,22.0,32.0,32.0,43.0,56.99999999999999,,,4.000000000000002,1.0,2.0,7.0,0.0,7.105427357601002e-15,,,0.07184110896567529,0.0,0.07877010560325147,0.017110687849744854,0.9281588910343247,1.0,0.9212298943967485,0.9828893121502551,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1
54,13,1,113.095947,20.5490723,36,Female,No,No,Not Applicable,36.0,34.0,46.0,54.0,,,17.0,13.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,56.00000000000001,44.0,,,1.0,4.0,3.0,2.0,9.000000000000007,9.0,,,0.048446246191664696,0.07649455955585784,0.04844624619166432,0.0850203606888922,0.9515537538083353,0.9235054404441422,0.9515537538083356,0.9149796393111078,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0
54,13,2,102.963379,14.565918,36,Female,No,No,Not Applicable,7.0,11.0,50.0,50.0,,,45.0,37.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,25.0,31.0,23.0,21.0,41.0,59.0,,,16.0,16.0,18.0,14.0,0.0,0.0,,,0.29291783829685497,0.0,0.3417438710307496,0.07680453829026761,0.7070821617031451,1.0,0.6582561289692503,0.9231954617097324,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0
54,13,3,56.89795,13.2661133,36,Female,No,No,Not Applicable,9.0,14.0,56.0,44.0,,,41.0,36.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,4.0,7.000000000000001,45.0,44.0,42.0,57.99999999999999,,,5.000000000000002,7.0,9.0,3.0,11.0,11.000000000000007,,,0.11626813817037968,0.09352473705244906,0.1387748619666766,0.11912486568704031,0.8837318618296204,0.906475262947551,0.8612251380333233,0.8808751343129597,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1
55,13,1,51.03369,44.2832031,35,Female,Yes,Yes,Sometimes,15.0,20.0,25.0,75.0,,,30.0,35.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,45.0,55.00000000000001,,,20.0,10.0,10.0,20.0,30.000000000000007,30.0,,,0.27180738245551633,0.26253438866403406,0.2718073824555165,0.1790021400766494,0.7281926175444837,0.7374656113359659,0.7281926175444835,0.8209978599233506,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0
55,13,2,60.75049,1.699707,35,Female,Yes,Yes,Sometimes,40.0,25.0,25.0,75.0,,,20.0,15.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,8.0,15.0,33.0,45.0,56.00000000000001,44.0,,,17.0,2.0,7.0,8.0,25.0,25.0,,,0.16408538026970607,0.22089576884901735,0.4005910401059151,0.2708644432140016,0.8359146197302939,0.7791042311509826,0.5994089598940848,0.7291355567859984,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0
55,13,3,37.6167,1.33300781,35,Female,Yes,Yes,Sometimes,30.0,20.0,25.0,75.0,,,35.0,15.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,27.0,22.0,27.0,24.0,52.0,48.0,,,15.999999999999998,1.0,3.0,18.0,20.0,19.999999999999993,,,0.2167877512052404,0.1790021400766494,0.11047951605722715,0.23756077242757867,0.7832122487947596,0.8209978599233506,0.8895204839427728,0.7624392275724213,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1
56,13,1,40.01709,17.8500977,21,Female,Yes,Yes,Never,35.0,30.0,50.0,50.0,,,20.0,15.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.0,0.0,0.0,0.0,5.000000000000007,5.0,,,0.0,0.04252825000991628,4.002140991903532e-09,0.04252825000991628,1.0,0.9574717499900838,0.999999995997859,0.9574717499900838,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0
56,13,2,3.23339844,2.0,21,Female,Yes,Yes,Never,35.0,30.0,50.0,50.0,,,20.0,15.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,23.0,27.0,27.0,23.0,55.00000000000001,45.0,,,12.0,3.0,7.0,8.0,0.0,0.0,,,0.1395845500791481,0.0,0.1395845500791481,0.04252825000991628,0.8604154499208518,1.0,0.8604154499208518,0.9574717499900838,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0
56,13,3,1.78369141,1.43310547,21,Female,Yes,Yes,Never,35.0,30.0,50.0,50.0,,,20.0,15.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,23.0,27.0,27.0,23.0,55.00000000000001,45.0,,,21.0,9.0,12.0,18.0,5.0,5.000000000000007,,,0.2726228607348441,0.04252825000991628,0.1395845500791481,0.04252825000991628,0.7273771392651559,0.9574717499900838,0.8604154499208518,0.9574717499900838,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1
57,13,1,91.75,33.06665,22,Female,No,Yes,Never,15.0,20.0,70.0,30.0,,,30.0,35.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,45.0,55.00000000000001,,,20.0,10.0,10.0,20.0,14.999999999999993,15.0,,,0.27180738245551633,0.1319140868736712,0.2718073824555165,0.21604533323803896,0.7281926175444837,0.8680859131263288,0.7281926175444835,0.783954666761961,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0
57,13,2,32.93335,47.1333,22,Female,No,Yes,Never,35.0,30.0,70.0,30.0,,,20.0,15.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,8.0,15.0,33.0,45.0,55.00000000000001,45.0,,,12.0,3.0,7.0,8.0,20.0,20.0,,,0.1395845500791481,0.17408372939284805,0.38960223843306163,0.1319140868736712,0.8604154499208518,0.8259162706071519,0.6103977615669384,0.8680859131263288,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0
57,13,3,65.6001,15.93335,22,Female,No,Yes,Never,32.0,33.0,60.0,40.0,,,20.0,15.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,23.0,27.0,27.0,23.0,55.00000000000001,45.0,,,18.0,12.0,12.0,18.0,15.0,15.000000000000007,,,0.26612710331053463,0.1278020141530312,0.1319007268001446,0.042962057701503034,0.7338728966894654,0.8721979858469688,0.8680992731998554,0.9570379422984969,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1
58,13,1,71.8833,6.666992,24,Female,Yes,Yes,Never,35.0,30.0,50.0,50.0,,,20.0,15.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.0,0.0,0.0,0.0,5.000000000000007,5.0,,,0.0,0.04252825000991628,4.002140991903532e-09,0.04252825000991628,1.0,0.9574717499900838,0.999999995997859,0.9574717499900838,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0
58,13,2,52.0498047,2.166504,24,Female,Yes,Yes,Never,15.0,20.0,50.0,50.0,,,30.0,35.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,23.0,27.0,27.0,23.0,45.0,55.00000000000001,,,8.0,7.0,3.0,12.0,0.0,0.0,,,0.13958455007914805,0.0,0.13958455007914805,0.04252825000991628,0.860415449920852,1.0,0.860415449920852,0.9574717499900838,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0
58,13,3,8.350098,1.13330078,24,Female,Yes,Yes,Never,15.0,20.0,50.0,50.0,,,30.0,35.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,8.0,15.0,33.0,45.0,45.0,55.00000000000001,,,0.9999999999999982,1.0,2.0,2.0,5.0,5.000000000000007,,,0.025637816028615083,0.04252825000991628,0.12381321055383018,0.04252825000991628,0.974362183971385,0.9574717499900838,0.8761867894461698,0.9574717499900838,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1
59,13,1,48.6499023,36.2668457,27,Male,Yes,No,Never,35.0,30.0,52.0,48.0,,,20.0,15.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.0,0.0,0.0,0.0,3.000000000000007,3.0,,,0.0,0.02554427320108188,4.002140991903532e-09,0.02554427320108188,1.0,0.9744557267989181,0.999999995997859,0.9744557267989181,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0
